response;age;age_youngest_child;average#balance#feed#index;branch;debt_equity;gender;bad_payment;gold_card;pension_plan;household_debt_to_equity_ratio;income;marital;members_in_household;months_current_account;months_customer;call_center_contacts;loan_accounts;number_products;number_transactions;non_worker_percentage;white_collar_percentage;rfm_score
"NO";29;0;141;"Foxton";29;"F";0;0;1;59;34483.000000;"S";6;41;"48";1;2;5;11;15;25;17.833300
"NO";51;21;0;"Princeton";51;"F";0;0;0;55;34494.000000;"S";5;-1;"0";2;0;0;0;10;33;0.000000
"NO";23;0;0;"Princeton";23;"F";0;0;0;55;34471.000000;"S";3;9;"12";2;0;0;0;10;33;0.000000
"SI";39;11;103;"Princeton";39;"M";0;0;0;60;34566.000000;"U";2;15;"24";1;0;2;1;8;31;9.522330
"NO";23;0;0;"Kingsville";23;"F";0;0;0;65;34589.000000;"S";7;-5;"0";0;1;0;0;13;21;0.000000
"SI";71;42;232;"Queensbury";71;"M";0;0;0;47;34634.000000;"U";2;17;"24";3;1;3;2;11;40;13.371700
"NO";43;16;0;"Catburg";43;"F";0;0;0;62;34564.000000;"M";7;15;"24";1;2;0;0;8;28;0.000000
"NO";36;4;0;"Ravensville";36;"F";0;0;0;66;34569.000000;"M";7;13;"24";0;1;0;0;5;27;0.000000
"NO";46;13;0;"Kingsville";46;"F";0;0;0;54;34601.000000;"S";2;-4;"0";2;0;0;0;16;28;0.000000
"NO";22;0;0;"Catburg";22;"M";0;0;0;46;34587.000000;"S";7;-4;"0";4;1;0;0;9;43;0.000000
"NO";43;18;0;"Catburg";43;"F";0;0;0;46;34587.000000;"U";7;-4;"0";4;1;0;0;9;43;0.000000
"NO";44;18;0;"Queensbury";44;"M";0;0;0;55;34633.000000;"M";6;-4;"0";2;1;0;0;12;32;0.000000
"NO";33;2;0;"Queensbury";33;"F";0;0;0;51;34581.000000;"M";3;35;"48";3;1;0;0;11;37;0.000000
"NO";23;0;243;"Catburg";23;"F";0;0;0;71;34628.000000;"S";6;17;"24";0;0;4;3;4;23;11.179600
"NO";46;15;0;"Ravensville";46;"M";0;0;0;55;34591.000000;"M";7;32;"36";2;2;0;0;11;33;0.000000
"NO";11;0;0;"Foxton";11;"M";0;0;0;61;34561.000000;"S";5;20;"24";1;1;0;0;11;27;0.000000
"NO";52;25;199;"Foxton";52;"M";0;0;0;53;34617.000000;"S";4;16;"24";2;0;3;1;12;34;7.899000
"NO";46;16;0;"Foxton";46;"F";0;0;0;58;34607.000000;"U";6;-4;"0";1;1;1;0;14;26;0.000000
"NO";40;11;349;"Ravensville";40;"M";0;0;0;53;34698.000000;"S";3;11;"24";2;0;3;1;9;37;12.949000
"NO";40;9;0;"Ravensville";40;"M";0;0;0;53;34698.000000;"M";3;20;"24";2;0;0;0;9;37;0.000000
"NO";46;20;0;"Catburg";46;"F";0;0;0;55;34689.000000;"S";4;21;"24";2;1;0;0;7;36;0.000000
"NO";35;7;401;"Kingsville";35;"M";0;0;0;50;34652.000000;"S";6;22;"24";3;2;6;13;17;31;19.600800
"NO";34;4;633;"Foxton";34;"F";0;0;0;44;34654.000000;"S";5;6;"12";4;3;5;3;9;46;9.766330
"NO";41;10;0;"Queensbury";41;"M";0;0;0;37;34712.000000;"U";5;-4;"0";5;1;0;0;8;53;0.000000
"NO";46;14;0;"Kingsville";46;"M";0;0;0;49;34651.000000;"S";3;11;"24";3;0;0;0;12;37;0.000000
"NO";45;14;0;"Kingsville";45;"M";0;0;0;50;34691.000000;"M";4;14;"24";3;1;0;0;11;38;0.000000
"NO";43;8;0;"Kingsville";43;"F";0;0;0;61;34739.000000;"U";6;23;"36";1;0;0;0;11;27;0.000000
"NO";30;5;0;"Foxton";30;"M";0;0;0;51;34675.000000;"U";4;19;"24";3;1;0;0;11;37;0.000000
"NO";53;26;0;"Princeton";53;"F";0;0;0;48;34702.000000;"S";1;21;"24";3;0;0;0;17;33;0.000000
"NO";35;7;0;"Ravensville";35;"M";0;0;0;40;34703.000000;"M";6;13;"24";5;1;0;0;14;44;0.000000
"NO";18;0;199;"Kingsville";18;"F";0;0;0;57;34727.000000;"S";4;20;"24";2;0;2;1;9;32;7.899000
"NO";38;10;0;"Princeton";38;"M";0;0;0;58;34730.000000;"S";7;20;"24";2;2;0;0;10;31;0.000000
"NO";36;8;107;"Princeton";36;"F";0;0;0;56;34653.000000;"M";5;38;"48";2;1;4;3;3;40;11.867100
"NO";60;30;0;"Princeton";60;"F";0;0;0;34;34713.000000;"S";4;-2;"0";6;3;1;0;12;53;0.000000
"NO";42;12;0;"Queensbury";42;"M";0;0;0;51;34686.000000;"M";4;-4;"0";3;0;0;0;9;39;0.000000
"NO";28;0;0;"Kingsville";28;"M";0;0;0;66;34678.000000;"S";5;-4;"0";0;0;0;0;8;24;0.000000
"NO";40;10;277;"Catburg";40;"M";0;0;0;49;34703.000000;"M";6;39;"48";3;3;3;2;17;32;12.340700
"NO";42;11;0;"Catburg";42;"F";0;0;0;57;34667.000000;"M";6;-2;"0";2;0;0;0;15;27;0.000000
"SI";41;14;158;"Queensbury";41;"F";0;0;0;50;34703.000000;"U";3;23;"24";3;3;2;1;16;33;11.682300
"NO";49;18;66;"Catburg";49;"M";0;0;0;60;34722.000000;"S";7;24;"36";1;0;1;1;10;28;8.393320
"NO";56;28;86;"Foxton";56;"M";0;0;0;53;34821.000000;"S";5;6;"12";3;0;5;3;12;34;10.740600
"NO";40;9;0;"Princeton";40;"F";0;0;0;69;34765.000000;"S";5;-6;"0";0;4;0;0;9;21;0.000000
"NO";51;21;0;"Kingsville";51;"F";0;0;0;64;34810.000000;"S";6;21;"24";0;0;0;0;16;18;0.000000
"NO";31;3;0;"Princeton";31;"F";0;0;0;59;34821.000000;"S";4;16;"24";1;0;0;0;14;25;0.000000
"NO";43;10;0;"Princeton";43;"M";0;0;0;60;34760.000000;"S";7;25;"36";1;2;0;0;13;26;0.000000
"NO";34;6;0;"Queensbury";34;"F";0;0;0;64;34819.000000;"U";4;24;"36";0;0;0;0;4;31;0.000000
"NO";34;3;0;"Catburg";34;"F";0;0;0;51;34818.000000;"S";7;-6;"0";3;1;0;0;9;38;0.000000
"SI";57;22;150;"Ravensville";57;"M";0;1;0;26;34823.000000;"M";6;24;"36";7;1;3;1;15;57;7.983320
"NO";44;14;0;"Catburg";44;"F";0;0;0;56;34796.000000;"U";3;12;"24";2;2;0;0;11;31;0.000000
"NO";32;9;69;"Princeton";32;"F";0;0;0;26;34819.000000;"M";2;12;"24";7;3;2;1;11;61;7.402330
"NO";21;0;0;"Kingsville";21;"F";0;0;0;70;34823.000000;"S";7;28;"36";0;0;0;0;11;17;0.000000
"NO";22;0;0;"Catburg";22;"M";0;0;0;70;34823.000000;"S";7;33;"36";0;0;0;0;11;17;0.000000
"SI";44;18;316;"Kingsville";44;"F";0;0;0;46;34800.000000;"M";5;21;"24";4;2;1;29;6;46;35.915699
"NO";46;14;0;"Ravensville";46;"F";0;0;0;54;34835.000000;"M";5;6;"12";2;1;0;0;15;29;0.000000
"NO";50;22;317;"Queensbury";50;"M";0;0;0;50;34849.000000;"U";6;33;"36";3;0;3;3;13;36;10.075000
"NO";52;21;0;"Catburg";52;"F";0;0;0;50;34849.000000;"M";6;29;"36";3;1;0;0;13;36;0.000000
"NO";52;26;0;"Foxton";52;"M";0;0;0;51;34764.000000;"S";1;26;"36";3;0;0;0;11;36;0.000000
"NO";38;12;93;"Foxton";38;"F";0;0;0;75;34753.000000;"U";5;40;"48";0;0;1;1;7;17;11.455700
"NO";25;0;111;"Queensbury";25;"M";0;0;0;75;34753.000000;"S";5;35;"48";0;1;4;2;7;17;8.529320
"NO";12;0;0;"Queensbury";12;"M";0;0;0;59;34800.000000;"S";4;24;"36";1;3;0;0;9;30;0.000000
"NO";41;11;0;"Ravensville";41;"M";0;0;0;48;34775.000000;"M";7;-4;"0";3;0;1;0;10;41;0.000000
"NO";56;26;0;"Princeton";56;"F";0;0;0;59;34810.000000;"M";1;41;"48";2;1;0;0;5;35;0.000000
"NO";34;9;341;"Catburg";34;"F";0;0;0;52;34819.000000;"M";2;23;"36";2;1;6;12;6;40;18.937201
"NO";30;2;0;"Ravensville";30;"M";0;0;0;62;34838.000000;"M";2;23;"24";1;1;0;0;11;26;0.000000
"NO";39;11;163;"Foxton";39;"F";0;0;0;51;34850.000000;"S";3;35;"36";3;0;4;3;6;42;9.424660
"NO";42;15;0;"Catburg";42;"M";0;0;0;57;34791.000000;"U";6;-6;"0";2;0;0;0;10;32;0.000000
"NO";29;0;0;"Princeton";29;"F";0;0;0;57;34782.000000;"S";7;-4;"0";2;3;0;0;14;27;0.000000
"NO";29;0;136;"Ravensville";29;"F";0;0;0;65;34792.000000;"S";4;12;"24";0;1;1;1;8;26;7.924000
"NO";46;15;0;"Kingsville";46;"M";0;0;0;57;34826.000000;"U";3;17;"24";2;0;0;0;7;35;0.000000
"NO";26;0;0;"Catburg";26;"F";0;0;0;59;34761.000000;"S";3;23;"36";2;1;0;0;10;30;0.000000
"NO";55;26;0;"Queensbury";55;"M";0;0;0;62;34834.000000;"S";2;29;"36";1;3;0;0;12;24;0.000000
"NO";33;4;687;"Kingsville";33;"F";0;0;0;49;34782.000000;"U";3;29;"36";3;2;4;3;10;40;10.197000
"NO";18;0;164;"Princeton";18;"M";0;0;0;48;34778.000000;"S";5;40;"48";3;0;4;3;12;38;9.925570
"NO";27;0;108;"Princeton";27;"M";0;0;0;48;34778.000000;"S";5;26;"36";3;3;1;1;12;38;9.332330
"NO";44;16;764;"Princeton";44;"M";0;0;0;59;34791.000000;"M";2;29;"36";1;0;6;22;6;34;28.942499
"NO";42;10;389;"Queensbury";42;"M";0;0;0;59;34791.000000;"U";2;9;"12";1;0;4;2;6;34;9.386330
"NO";36;8;0;"Princeton";36;"F";0;0;0;59;34791.000000;"S";2;36;"48";1;0;0;0;6;34;0.000000
"NO";43;16;99;"Foxton";43;"M";0;0;0;51;34805.000000;"S";3;40;"48";3;2;2;1;6;42;10.065700
"NO";41;12;0;"Ravensville";41;"M";0;0;0;52;34831.000000;"U";6;33;"36";3;0;0;0;7;40;0.000000
"NO";51;22;0;"Princeton";51;"F";0;0;0;54;34761.000000;"S";6;18;"24";2;1;0;0;10;35;0.000000
"NO";42;15;0;"Queensbury";42;"M";0;0;0;52;34817.000000;"S";6;-1;"0";3;0;0;0;10;36;0.000000
"NO";71;38;252;"Foxton";71;"F";0;0;0;66;34766.000000;"M";6;17;"24";0;0;1;1;9;24;8.052330
"NO";35;6;0;"Kingsville";35;"F";0;0;0;66;34766.000000;"S";7;-3;"0";0;0;0;0;9;24;0.000000
"NO";61;34;0;"Kingsville";61;"F";0;0;0;59;34803.000000;"U";6;26;"36";1;3;0;0;13;26;0.000000
"NO";32;3;295;"Foxton";32;"F";0;0;0;41;34788.000000;"S";6;15;"24";4;0;4;2;13;44;13.244700
"NO";40;10;0;"Catburg";40;"M";0;0;0;41;34788.000000;"S";6;25;"36";4;0;0;0;13;44;0.000000
"NO";41;12;0;"Queensbury";41;"F";0;0;0;49;34847.000000;"S";5;11;"24";3;0;0;0;10;39;0.000000
"SI";20;0;241;"Kingsville";20;"M";0;0;0;58;34848.000000;"S";7;34;"36";2;7;3;1;21;20;12.385700
"NO";28;0;199;"Kingsville";28;"F";0;0;0;58;34848.000000;"S";7;35;"36";2;2;2;1;21;20;8.065670
"SI";41;10;178;"Kingsville";41;"F";0;0;0;46;34847.000000;"M";2;19;"24";4;1;1;1;16;36;7.902330
"NO";49;25;0;"Princeton";49;"M";0;0;0;59;34813.000000;"S";4;10;"12";2;0;0;0;7;32;0.000000
"NO";48;20;0;"Princeton";48;"F";0;0;0;43;34847.000000;"S";4;35;"48";4;0;0;0;14;42;0.000000
"SI";43;10;119;"Kingsville";43;"M";0;0;0;35;34800.000000;"M";2;37;"48";6;3;2;1;15;49;8.952330
"NO";38;11;0;"Kingsville";38;"F";0;0;0;35;34800.000000;"S";2;38;"48";6;0;0;0;15;49;0.000000
"NO";46;15;429;"Catburg";46;"F";0;0;0;68;34772.000000;"U";2;12;"24";0;0;0;4;8;22;12.579000
"NO";39;8;0;"Princeton";39;"F";0;0;0;52;34829.000000;"S";7;31;"36";3;7;0;0;9;38;0.000000
"NO";26;0;228;"Ravensville";26;"F";0;0;0;49;34780.000000;"S";7;21;"24";3;0;4;2;11;39;10.428000
"NO";43;14;0;"Foxton";43;"F";0;0;0;45;34810.000000;"S";5;28;"36";4;1;0;0;13;41;0.000000
"NO";27;0;106;"Ravensville";27;"M";0;0;0;51;34839.000000;"S";2;40;"48";3;3;3;1;12;36;7.466660
"NO";40;13;0;"Catburg";40;"M";0;0;0;58;34936.000000;"U";5;-6;"0";1;0;0;0;9;31;0.000000
"NO";40;10;0;"Princeton";40;"F";0;0;0;58;34886.000000;"S";4;14;"24";2;0;0;0;9;32;0.000000
"NO";29;1;799;"Queensbury";29;"F";0;0;0;51;34868.000000;"M";2;10;"12";3;4;5;1;14;34;8.032330
"NO";51;19;0;"Princeton";51;"F";0;0;0;74;34887.000000;"S";6;40;"48";0;0;0;0;9;16;0.000000
"NO";37;9;0;"Catburg";37;"F";0;0;0;55;34926.000000;"U";3;20;"24";2;0;0;0;4;39;0.000000
"NO";34;2;58;"Princeton";34;"M";0;0;0;58;34912.000000;"U";4;10;"12";1;3;4;2;10;30;9.757490
"NO";44;16;302;"Princeton";44;"F";0;0;0;48;34936.000000;"M";5;33;"36";3;1;3;1;20;31;13.432300
"SI";47;14;94;"Foxton";47;"F";0;0;0;62;34919.000000;"U";3;38;"48";1;3;3;2;10;26;12.460700
"SI";39;11;1143;"Princeton";39;"F";0;0;0;50;34934.000000;"U";3;33;"36";3;0;1;3;16;32;12.409600
"NO";40;8;0;"Foxton";40;"F";0;0;0;65;34934.000000;"U";7;0;"12";0;0;0;0;6;28;0.000000
"NO";33;1;0;"Kingsville";33;"F";0;0;0;52;35009.000000;"S";5;37;"48";3;5;0;0;17;30;0.000000
"NO";39;11;0;"Catburg";39;"M";0;0;0;27;35012.000000;"M";3;14;"24";7;1;0;0;21;51;0.000000
"NO";38;7;0;"Kingsville";38;"F";0;0;0;59;35029.000000;"M";4;33;"36";2;2;0;0;9;31;0.000000
"NO";35;6;0;"Princeton";35;"M";0;0;0;51;35030.000000;"M";5;33;"36";3;0;0;0;12;36;0.000000
"NO";42;13;0;"Foxton";42;"M";0;0;0;64;34966.000000;"M";5;41;"48";1;0;0;0;9;26;0.000000
"SI";25;0;272;"Queensbury";25;"F";0;0;0;35;35006.000000;"S";3;22;"24";5;1;2;2;23;40;12.204700
"SI";30;0;183;"Ravensville";30;"M";0;0;0;58;35031.000000;"S";5;10;"12";2;0;2;1;12;29;9.979000
"NO";53;27;0;"Catburg";53;"M";0;0;0;60;34995.000000;"S";6;29;"36";1;1;0;0;12;26;0.000000
"NO";36;4;0;"Catburg";36;"M";0;0;0;68;34954.000000;"U";2;29;"36";0;0;0;0;10;21;0.000000
"NO";25;0;0;"Ravensville";25;"F";0;0;0;38;34981.000000;"S";5;35;"36";5;2;0;0;15;45;0.000000
"NO";33;5;0;"Princeton";33;"F";0;0;0;48;34977.000000;"M";6;7;"12";3;1;0;0;8;42;0.000000
"NO";20;0;0;"Catburg";20;"F";0;0;0;45;34967.000000;"S";3;14;"24";4;2;0;0;7;46;0.000000
"NO";19;0;0;"Kingsville";19;"M";0;0;0;45;34967.000000;"S";3;7;"12";4;5;0;0;7;46;0.000000
"NO";75;48;0;"Princeton";75;"F";0;0;0;60;35036.000000;"M";4;31;"36";1;2;0;0;12;27;0.000000
"NO";44;15;0;"Kingsville";44;"M";0;0;0;48;35003.000000;"U";2;10;"12";3;1;0;0;11;40;0.000000
"NO";24;0;356;"Foxton";24;"F";0;0;0;34;34986.000000;"S";3;29;"36";6;1;2;1;16;48;9.472330
"NO";30;0;0;"Queensbury";30;"M";0;0;0;60;35042.000000;"S";7;20;"24";1;0;0;0;8;31;0.000000
"NO";39;6;0;"Ravensville";39;"F";0;0;0;46;35018.000000;"S";2;-1;"0";3;0;2;0;7;46;0.000000
"NO";27;0;0;"Catburg";27;"M";0;0;0;46;35018.000000;"S";2;7;"12";3;0;0;0;7;46;0.000000
"NO";50;21;158;"Princeton";50;"M";0;0;0;66;34976.000000;"S";1;18;"24";0;1;4;2;10;23;8.824670
"NO";34;5;0;"Catburg";34;"M";0;0;0;45;35006.000000;"U";7;9;"12";4;0;0;0;10;43;0.000000
"NO";52;21;0;"Princeton";52;"F";0;0;0;43;35001.000000;"M";6;-3;"0";4;0;0;0;11;44;0.000000
"NO";40;9;0;"Catburg";40;"M";0;0;0;61;35049.000000;"S";7;35;"48";1;1;0;0;12;26;0.000000
"NO";29;1;71;"Catburg";29;"F";0;0;0;31;34981.000000;"S";6;18;"24";6;1;3;2;20;48;12.331600
"NO";17;0;0;"Ravensville";17;"M";0;0;0;72;34991.000000;"S";6;21;"24";0;0;0;0;7;19;0.000000
"NO";42;9;0;"Kingsville";42;"F";0;0;0;61;35040.000000;"M";2;-4;"0";1;1;0;0;10;27;0.000000
"NO";35;5;0;"Catburg";35;"F";0;0;0;44;34957.000000;"M";4;29;"36";4;3;0;0;11;43;0.000000
"NO";44;16;0;"Ravensville";44;"M";0;0;0;53;34959.000000;"U";2;17;"24";2;2;0;0;16;30;0.000000
"NO";54;28;0;"Princeton";54;"M";0;0;0;66;35017.000000;"U";5;25;"36";0;0;0;0;8;24;0.000000
"NO";19;0;0;"Kingsville";19;"M";0;0;0;51;35030.000000;"S";6;40;"48";3;1;0;0;5;43;0.000000
"NO";22;0;166;"Kingsville";22;"F";0;0;0;56;35046.000000;"S";6;5;"12";2;5;5;2;8;34;10.449000
"NO";30;2;0;"Foxton";30;"M";0;0;0;66;34999.000000;"U";5;40;"48";0;0;0;0;10;23;0.000000
"NO";43;13;0;"Princeton";43;"F";0;0;0;66;34999.000000;"U";5;40;"48";0;0;0;0;10;23;0.000000
"NO";54;25;0;"Catburg";54;"F";0;0;0;55;34969.000000;"U";3;37;"48";2;0;0;0;9;34;0.000000
"NO";60;34;0;"Queensbury";60;"F";0;0;0;61;35012.000000;"S";4;37;"48";1;2;0;0;11;26;0.000000
"NO";37;8;179;"Princeton";37;"F";0;0;0;50;34975.000000;"M";3;27;"36";3;0;2;1;7;42;10.679000
"NO";55;26;0;"Catburg";55;"M";0;0;0;66;35006.000000;"U";5;-2;"0";0;0;1;0;11;22;0.000000
"NO";47;16;0;"Foxton";47;"M";0;0;0;60;34991.000000;"S";2;28;"36";2;1;0;0;3;35;0.000000
"SI";47;15;67;"Princeton";47;"F";0;0;0;51;35015.000000;"U";2;6;"12";3;2;3;1;7;41;7.326660
"NO";52;27;354;"Foxton";52;"F";0;0;0;38;34979.000000;"S";2;32;"36";5;0;4;3;18;43;10.580300
"NO";34;1;0;"Princeton";34;"F";0;0;0;66;34999.000000;"M";7;32;"36";0;2;0;0;8;25;0.000000
"NO";17;0;0;"Queensbury";17;"M";0;0;0;51;34962.000000;"S";3;25;"36";3;5;0;0;8;40;0.000000
"NO";15;0;40;"Princeton";15;"F";0;0;0;51;35036.000000;"S";4;15;"24";3;2;2;1;7;41;7.373280
"NO";30;0;0;"Catburg";30;"F";0;0;0;51;35036.000000;"S";4;40;"48";3;0;0;0;7;41;0.000000
"NO";30;0;0;"Catburg";30;"F";0;0;0;48;34996.000000;"S";5;13;"24";3;2;0;0;15;36;0.000000
"NO";52;23;0;"Catburg";52;"M";0;0;0;67;35036.000000;"S";2;-1;"0";0;0;0;0;15;16;0.000000
"SI";43;12;261;"Princeton";43;"M";0;0;0;41;35042.000000;"U";7;39;"48";5;0;3;4;13;44;12.139000
"NO";35;9;0;"Ravensville";35;"F";0;0;0;41;35042.000000;"S";7;25;"36";5;2;0;0;13;44;0.000000
"NO";49;19;0;"Foxton";49;"F";0;0;0;60;35020.000000;"M";5;-2;"0";1;3;1;0;5;33;0.000000
"NO";38;6;0;"Catburg";38;"F";0;0;0;51;34991.000000;"M";3;31;"36";3;0;0;0;8;39;0.000000
"NO";54;25;0;"Catburg";54;"M";0;0;0;79;34991.000000;"M";2;34;"36";1;1;0;0;8;12;0.000000
"SI";28;0;682;"Kingsville";28;"F";0;0;0;56;35040.000000;"S";3;31;"36";2;0;4;29;15;27;36.414200
"NO";39;10;0;"Foxton";39;"F";0;0;0;32;34979.000000;"M";7;15;"24";6;1;0;0;17;50;0.000000
"NO";51;17;0;"Ravensville";51;"F";0;0;0;59;35027.000000;"M";3;-3;"0";1;1;0;0;16;24;0.000000
"SI";50;21;602;"Kingsville";50;"F";0;0;0;45;34966.000000;"M";5;35;"48";4;3;0;15;18;35;22.879700
"SI";30;0;78;"Ravensville";30;"M";0;0;0;45;34966.000000;"S";6;20;"24";4;0;3;3;18;35;9.969930
"NO";36;2;0;"Kingsville";36;"M";0;0;0;55;35001.000000;"U";6;15;"24";2;1;0;0;13;31;0.000000
"NO";34;6;188;"Kingsville";34;"F";0;0;0;38;35002.000000;"S";4;13;"24";5;5;6;3;13;47;10.120800
"NO";18;0;0;"Princeton";18;"M";0;0;0;68;34960.000000;"S";5;29;"36";0;0;0;0;13;17;0.000000
"NO";31;1;30;"Princeton";31;"M";0;1;0;62;34975.000000;"M";2;38;"48";1;4;2;1;9;28;12.730000
"NO";28;0;0;"Princeton";28;"F";0;0;0;62;34975.000000;"S";2;22;"24";1;1;0;0;9;28;0.000000
"NO";19;0;0;"Queensbury";19;"M";0;0;0;57;34993.000000;"S";7;20;"24";2;1;0;0;12;30;0.000000
"NO";36;10;384;"Queensbury";36;"F";0;0;0;59;35000.000000;"U";3;10;"12";1;1;2;1;20;20;8.905670
"NO";44;13;226;"Kingsville";44;"M";0;0;0;56;35029.000000;"M";2;10;"12";2;0;3;10;11;32;16.697901
"NO";18;0;30;"Queensbury";18;"F";0;0;0;38;34959.000000;"S";6;12;"24";5;3;3;1;18;43;11.130000
"NO";38;10;0;"Queensbury";38;"F";0;0;0;50;34963.000000;"M";5;28;"36";3;2;0;0;11;38;0.000000
"NO";32;2;39;"Kingsville";32;"M";0;0;0;55;35046.000000;"S";5;6;"12";2;0;3;2;8;35;11.836000
"SI";33;5;296;"Kingsville";33;"F";0;0;0;65;34987.000000;"S";7;24;"36";0;0;3;2;7;27;10.307300
"NO";29;0;0;"Ravensville";29;"M";0;0;0;59;35081.000000;"S";4;26;"36";1;1;0;0;12;28;0.000000
"NO";36;9;0;"Catburg";36;"F";0;0;0;60;35076.000000;"U";3;8;"12";1;0;0;0;6;33;0.000000
"NO";29;0;0;"Princeton";29;"M";0;0;0;59;35060.000000;"S";7;39;"48";1;1;0;0;8;32;0.000000
"NO";46;14;0;"Princeton";46;"F";0;0;0;35;35053.000000;"M";6;19;"24";5;1;0;0;9;54;0.000000
"NO";34;9;0;"Princeton";34;"M";0;0;0;49;35128.000000;"M";6;-4;"0";3;2;0;0;9;40;0.000000
"SI";20;0;101;"Ravensville";20;"F";0;0;0;52;35146.000000;"S";7;25;"36";3;0;3;2;10;36;11.063700
"NO";64;38;0;"Queensbury";64;"F";0;0;0;52;35146.000000;"S";6;25;"36";3;0;0;0;10;36;0.000000
"NO";41;15;0;"Queensbury";41;"M";0;0;0;55;35083.000000;"S";4;-2;"0";2;0;0;0;13;30;0.000000
"SI";43;11;101;"Foxton";43;"F";0;0;0;51;35143.000000;"S";4;26;"36";3;0;0;7;8;40;14.059600
"NO";40;4;0;"Queensbury";40;"M";0;0;0;55;35150.000000;"S";6;21;"24";2;0;0;0;9;34;0.000000
"NO";41;10;0;"Princeton";41;"M";0;0;0;56;35083.000000;"M";6;5;"12";2;2;0;0;8;34;0.000000
"NO";19;0;100;"Princeton";19;"F";0;0;0;45;35134.000000;"S";3;34;"36";4;0;2;1;10;43;9.122330
"NO";65;34;129;"Ravensville";65;"F";0;1;0;45;35134.000000;"M";2;34;"36";4;0;3;2;10;43;12.784700
"NO";16;0;0;"Catburg";16;"F";0;0;0;45;35134.000000;"S";3;36;"48";4;3;0;0;10;43;0.000000
"SI";35;4;427;"Kingsville";35;"M";0;1;0;52;35125.000000;"S";2;6;"12";3;2;5;13;20;26;20.643200
"NO";35;7;0;"Ravensville";35;"M";0;0;0;57;35056.000000;"S";6;29;"36";2;0;0;0;11;31;0.000000
"SI";53;25;65;"Kingsville";53;"M";0;0;0;24;35143.000000;"U";4;32;"36";7;0;3;1;19;55;7.393320
"NO";29;6;0;"Ravensville";29;"F";0;0;0;51;35136.000000;"M";4;-5;"0";3;1;0;0;11;36;0.000000
"NO";49;20;0;"Ravensville";49;"M";0;0;0;33;35127.000000;"S";6;26;"36";6;2;0;0;17;48;0.000000
"NO";40;9;0;"Foxton";40;"F";0;0;0;51;35054.000000;"U";4;22;"24";3;0;0;0;25;23;0.000000
"NO";31;2;211;"Catburg";31;"F";0;0;0;41;35121.000000;"U";6;35;"48";5;1;4;3;18;40;10.577700
"NO";36;8;0;"Queensbury";36;"M";0;0;0;49;35062.000000;"M";3;35;"48";3;3;0;0;14;36;0.000000
"NO";41;10;101;"Catburg";41;"F";0;0;0;55;35132.000000;"M";3;7;"12";2;1;3;3;11;33;9.389980
"NO";57;27;0;"Princeton";57;"F";0;0;0;56;35054.000000;"S";5;16;"24";2;1;0;0;10;33;0.000000
"NO";57;25;0;"Queensbury";57;"F";0;1;0;34;35064.000000;"M";1;-5;"0";6;0;0;0;14;50;0.000000
"NO";33;2;0;"Kingsville";33;"F";0;0;0;42;35130.000000;"M";2;17;"24";4;3;0;0;18;38;0.000000
"NO";31;4;0;"Foxton";31;"F";0;0;0;62;35079.000000;"U";7;22;"24";1;1;0;0;6;31;0.000000
"NO";39;9;704;"Catburg";39;"M";0;1;0;57;35140.000000;"M";7;15;"24";2;3;6;20;12;30;27.161699
"NO";38;8;98;"Catburg";38;"F";0;0;0;61;35134.000000;"U";5;35;"36";1;1;2;1;8;30;7.522330
"NO";51;22;0;"Ravensville";51;"F";0;0;0;44;35088.000000;"U";6;25;"36";4;0;0;0;13;42;0.000000
"NO";44;14;199;"Kingsville";44;"F";0;1;0;56;35118.000000;"M";4;33;"36";2;0;1;1;9;33;10.022300
"NO";50;22;146;"Foxton";50;"F";0;0;0;38;35100.000000;"M";2;24;"36";5;2;3;2;13;47;8.505660
"NO";45;16;0;"Queensbury";45;"M";0;0;0;57;35109.000000;"U";4;37;"48";2;0;0;0;8;34;0.000000
"NO";38;7;133;"Ravensville";38;"M";0;0;0;60;35054.000000;"M";4;32;"36";1;1;2;1;11;27;10.719000
"NO";47;18;0;"Ravensville";47;"M";0;0;0;59;35077.000000;"M";5;9;"12";2;5;0;0;6;34;0.000000
"NO";25;1;0;"Princeton";25;"M";0;0;0;70;35132.000000;"S";4;9;"12";0;1;0;0;7;22;0.000000
"NO";46;19;0;"Kingsville";46;"F";0;0;0;48;35083.000000;"M";2;16;"24";3;0;0;0;5;45;0.000000
"NO";32;5;0;"Foxton";32;"F";0;0;0;55;35078.000000;"S";4;26;"36";2;2;0;0;12;31;0.000000
"NO";42;9;172;"Queensbury";42;"M";0;0;0;27;35143.000000;"S";7;36;"48";7;0;2;1;29;42;12.549000
"NO";40;9;0;"Catburg";40;"F";0;0;0;27;35143.000000;"S";7;-3;"0";7;0;1;0;29;42;0.000000
"NO";32;0;0;"Kingsville";32;"F";0;0;0;63;35076.000000;"S";3;33;"36";1;1;0;0;11;24;0.000000
"NO";75;46;0;"Queensbury";75;"F";0;0;0;52;35111.000000;"M";5;-6;"0";3;1;0;0;8;38;0.000000
"NO";46;18;0;"Catburg";46;"M";0;0;0;44;35096.000000;"S";4;22;"24";4;0;0;0;14;40;0.000000
"NO";38;9;0;"Princeton";38;"F";0;0;0;67;35057.000000;"M";4;-5;"0";0;0;0;0;6;25;0.000000
