response;branch;gender;gold_card;income;marital;months_current_account;loan_accounts;number_products;number_transactions;white_collar_percentage
"NO";"Foxton";"M";0;35911.000000;"U";17;3;5;18;39
"NO";"Catburg";"M";0;35919.000000;"S";32;2;4;1;34
"NO";"Princeton";"M";0;35935.000000;"S";-5;1;0;0;22
"NO";"Princeton";"M";0;35895.000000;"M";13;1;0;0;34
"NO";"Catburg";"F";0;35895.000000;"U";26;1;5;3;34
"NO";"Kingsville";"M";0;35910.000000;"U";39;0;0;0;40
"NO";"Catburg";"M";0;35888.000000;"S";38;2;0;0;37
"NO";"Princeton";"M";0;35888.000000;"S";27;1;0;0;37
"NO";"Princeton";"M";0;35874.000000;"M";9;1;0;0;27
"NO";"Foxton";"M";0;35874.000000;"M";12;0;1;4;27
"NO";"Ravensville";"M";0;35918.000000;"U";40;0;0;0;37
"NO";"Foxton";"F";0;35918.000000;"S";36;0;0;0;37
"NO";"Catburg";"M";0;35910.000000;"S";38;4;0;0;48
"SI";"Queensbury";"M";0;35890.000000;"S";38;0;3;1;45
"NO";"Catburg";"F";0;35942.000000;"M";-3;1;0;0;39
"NO";"Kingsville";"F";0;35942.000000;"S";39;0;2;2;39
"SI";"Queensbury";"F";0;35909.000000;"S";21;0;2;2;49
"NO";"Foxton";"F";0;35929.000000;"S";23;1;0;0;52
"NO";"Catburg";"M";0;35950.000000;"U";19;0;2;1;26
"SI";"Foxton";"F";0;35921.000000;"U";11;0;4;18;43
"SI";"Princeton";"M";0;35924.000000;"U";29;3;5;2;39
"NO";"Kingsville";"M";0;35931.000000;"U";35;0;2;1;21
"SI";"Catburg";"F";0;35853.000000;"S";6;0;3;15;35
"NO";"Ravensville";"M";0;35858.000000;"S";38;1;1;8;17
"NO";"Ravensville";"F";0;35930.000000;"S";13;0;0;0;49
"NO";"Catburg";"F";1;35930.000000;"M";19;1;2;1;49
"NO";"Kingsville";"F";0;35853.000000;"U";37;1;4;2;21
"NO";"Kingsville";"F";0;35944.000000;"U";37;0;0;0;28
"NO";"Princeton";"F";0;35873.000000;"S";-7;0;0;0;39
"NO";"Catburg";"F";0;35897.000000;"S";0;3;0;0;28
"NO";"Catburg";"M";0;35903.000000;"M";-3;0;0;0;46
"NO";"Foxton";"F";0;35864.000000;"S";15;0;3;2;25
"NO";"Catburg";"F";0;35872.000000;"S";21;1;0;0;37
"NO";"Foxton";"F";0;35939.000000;"U";16;0;1;1;36
"NO";"Catburg";"F";0;35853.000000;"S";21;0;0;0;40
"NO";"Ravensville";"M";0;35853.000000;"S";29;1;2;1;40
"NO";"Princeton";"F";0;35947.000000;"S";18;0;3;1;23
"NO";"Catburg";"F";0;35897.000000;"S";-6;0;0;0;17
"NO";"Queensbury";"F";0;35934.000000;"U";20;1;0;0;38
"NO";"Queensbury";"F";1;35922.000000;"S";22;1;0;0;47
"NO";"Kingsville";"M";0;35922.000000;"S";18;0;0;0;42
"NO";"Catburg";"M";0;35922.000000;"M";38;2;0;0;42
"NO";"Catburg";"F";1;35941.000000;"S";10;4;3;1;28
"NO";"Catburg";"M";0;35913.000000;"U";41;2;3;2;40
"NO";"Princeton";"M";0;35901.000000;"S";33;0;0;0;34
"NO";"Queensbury";"M";0;35949.000000;"S";25;1;0;0;23
"NO";"Ravensville";"M";0;35949.000000;"S";20;0;0;0;23
"NO";"Princeton";"M";0;35859.000000;"S";31;1;0;0;41
"SI";"Foxton";"F";0;35921.000000;"M";6;0;3;2;42
"SI";"Catburg";"M";0;35853.000000;"M";17;0;2;1;43
"NO";"Kingsville";"F";0;35872.000000;"M";5;0;0;0;29
"NO";"Princeton";"F";0;35883.000000;"S";27;1;0;0;39
"NO";"Ravensville";"F";0;35883.000000;"U";30;0;2;2;39
"NO";"Kingsville";"M";0;35883.000000;"U";35;0;4;2;39
"NO";"Kingsville";"F";1;35897.000000;"U";-1;0;0;0;52
"NO";"Queensbury";"M";0;35852.000000;"M";-3;0;0;0;40
"NO";"Kingsville";"M";0;35852.000000;"S";6;1;0;0;40
"NO";"Foxton";"M";0;35852.000000;"U";5;0;6;2;40
"NO";"Foxton";"M";0;35902.000000;"M";37;1;0;0;34
"NO";"Kingsville";"M";0;35944.000000;"M";30;0;0;0;43
"NO";"Ravensville";"F";0;35855.000000;"S";30;2;0;0;24
"NO";"Catburg";"M";0;35865.000000;"M";19;1;0;0;10
"NO";"Kingsville";"F";0;35864.000000;"S";32;1;0;0;36
"NO";"Foxton";"F";0;35858.000000;"U";24;4;0;0;44
"NO";"Princeton";"F";0;35858.000000;"S";34;1;4;2;44
"NO";"Ravensville";"M";0;35858.000000;"S";9;0;3;6;44
"NO";"Foxton";"M";0;35907.000000;"U";18;0;0;0;37
"SI";"Princeton";"F";0;35950.000000;"U";17;2;2;1;29
"NO";"Queensbury";"F";0;35873.000000;"S";-4;0;1;0;29
"NO";"Ravensville";"F";0;35873.000000;"S";22;0;0;0;14
"NO";"Kingsville";"F";0;35895.000000;"S";8;0;0;0;33
"NO";"Princeton";"F";0;35886.000000;"M";-6;1;0;0;26
"SI";"Catburg";"M";0;35917.000000;"S";21;0;2;16;31
"SI";"Catburg";"F";0;35858.000000;"S";35;0;2;23;39
"NO";"Princeton";"M";0;35939.000000;"S";19;3;0;0;45
"NO";"Catburg";"F";0;35910.000000;"U";26;1;0;0;29
"NO";"Ravensville";"M";0;35901.000000;"S";-5;2;1;0;20
"SI";"Foxton";"F";0;35874.000000;"M";32;2;4;13;49
"NO";"Kingsville";"M";0;35874.000000;"M";23;0;3;2;49
"NO";"Queensbury";"M";0;35775.000000;"U";8;1;0;0;35
"NO";"Queensbury";"F";0;35796.000000;"S";21;1;0;0;36
"NO";"Foxton";"M";0;35805.000000;"S";-2;1;1;0;31
"NO";"Ravensville";"M";0;35845.000000;"S";39;0;5;3;46
"NO";"Queensbury";"F";0;35815.000000;"S";40;0;0;0;44
"NO";"Ravensville";"M";0;35755.000000;"M";10;3;0;0;32
"NO";"Foxton";"F";0;35825.000000;"S";-5;0;0;0;53
"NO";"Catburg";"M";0;35834.000000;"S";37;1;0;0;42
"NO";"Catburg";"M";0;35742.000000;"S";-4;0;0;0;30
"NO";"Kingsville";"M";0;35687.000000;"M";-6;3;0;0;30
"SI";"Princeton";"F";0;35646.000000;"U";18;1;4;1;37
"NO";"Catburg";"M";0;35519.000000;"S";29;0;2;1;40
"NO";"Kingsville";"F";0;35459.000000;"M";-5;1;0;0;42
"NO";"Foxton";"M";0;35457.000000;"U";-4;2;0;0;32
"NO";"Foxton";"F";0;35515.000000;"M";21;0;0;0;32
"NO";"Princeton";"M";0;35481.000000;"M";-5;2;0;0;43
"NO";"Catburg";"F";0;35497.000000;"U";24;0;0;0;7
"NO";"Ravensville";"F";0;35547.000000;"S";11;0;0;0;25
"NO";"Kingsville";"F";0;35467.000000;"M";7;1;0;0;35
"NO";"Kingsville";"F";0;35431.000000;"S";24;1;2;1;36
"NO";"Queensbury";"M";0;35400.000000;"S";36;0;0;0;32
"NO";"Queensbury";"M";0;35400.000000;"S";7;1;3;1;32
"NO";"Catburg";"F";0;35400.000000;"S";10;1;4;3;32
"NO";"Princeton";"M";0;35434.000000;"S";21;0;0;0;17
"NO";"Catburg";"M";0;35434.000000;"S";16;0;2;1;17
"NO";"Kingsville";"M";0;35434.000000;"S";29;0;3;12;17
"NO";"Queensbury";"M";0;35384.000000;"M";11;0;0;0;45
"NO";"Queensbury";"F";0;35369.000000;"M";21;2;2;1;37
"NO";"Catburg";"F";0;35419.000000;"S";-3;1;0;0;43
"NO";"Princeton";"F";0;35371.000000;"S";-6;0;0;0;38
"NO";"Princeton";"F";0;35413.000000;"S";36;0;0;0;20
"NO";"Foxton";"F";0;35364.000000;"U";27;1;0;0;29
"NO";"Foxton";"F";0;35415.000000;"U";0;0;0;0;34
"NO";"Catburg";"M";0;35415.000000;"M";-5;0;0;0;34
"NO";"Foxton";"F";0;35369.000000;"M";-4;1;0;0;30
"NO";"Kingsville";"M";0;35390.000000;"M";23;1;0;0;42
"NO";"Kingsville";"M";0;35390.000000;"S";24;0;0;0;42
"NO";"Kingsville";"M";0;35411.000000;"U";-6;3;0;0;30
"NO";"Catburg";"M";0;35427.000000;"U";18;7;1;29;42
"NO";"Foxton";"M";0;35427.000000;"M";11;1;0;0;42
"NO";"Princeton";"F";0;35373.000000;"S";32;0;2;1;36
"NO";"Foxton";"F";0;35373.000000;"M";5;0;4;2;36
"NO";"Kingsville";"F";0;35361.000000;"S";33;0;4;3;27
"NO";"Kingsville";"F";0;35386.000000;"S";23;0;0;0;31
"SI";"Princeton";"M";0;35386.000000;"S";6;1;1;3;31
"NO";"Princeton";"M";0;35383.000000;"S";21;1;0;0;39
"NO";"Queensbury";"F";0;35404.000000;"S";28;3;0;0;42
"NO";"Princeton";"F";0;35374.000000;"S";22;1;0;0;21
"NO";"Ravensville";"F";0;35420.000000;"U";-6;3;0;0;25
"NO";"Ravensville";"M";0;35367.000000;"U";12;1;0;0;24
"NO";"Princeton";"M";0;35367.000000;"S";41;0;0;0;24
"NO";"Catburg";"M";0;35407.000000;"U";15;1;5;3;13
"NO";"Queensbury";"F";0;35362.000000;"S";10;3;6;2;37
"NO";"Catburg";"F";0;35362.000000;"U";38;0;0;0;37
"NO";"Princeton";"M";0;35435.000000;"S";33;4;2;1;36
"NO";"Catburg";"M";0;35441.000000;"S";17;0;0;0;36
"NO";"Ravensville";"F";0;35370.000000;"U";13;2;0;0;33
"NO";"Foxton";"F";0;35370.000000;"S";28;1;4;2;33
"NO";"Catburg";"M";0;35412.000000;"M";29;1;0;0;28
"SI";"Kingsville";"M";0;35412.000000;"U";22;0;2;1;28
"NO";"Queensbury";"M";0;35412.000000;"S";21;0;3;2;28
"NO";"Princeton";"F";0;35370.000000;"S";7;0;0;0;37
"NO";"Queensbury";"M";0;35408.000000;"U";17;0;6;20;34
"NO";"Princeton";"M";0;35399.000000;"S";7;1;0;0;40
"NO";"Queensbury";"F";0;35449.000000;"U";9;0;0;0;29
"NO";"Princeton";"F";0;35449.000000;"M";-4;0;0;0;33
"NO";"Ravensville";"M";0;35369.000000;"S";9;0;0;0;29
"NO";"Ravensville";"M";0;35369.000000;"M";17;2;2;1;29
"NO";"Foxton";"M";0;35358.000000;"S";33;0;0;0;39
"NO";"Catburg";"F";0;35358.000000;"U";20;0;3;2;39
"NO";"Princeton";"F";0;35370.000000;"S";21;0;2;1;37
"NO";"Kingsville";"F";0;35396.000000;"S";40;3;0;0;40
"NO";"Kingsville";"F";0;35387.000000;"S";22;0;5;2;37
"NO";"Princeton";"M";0;35387.000000;"S";27;4;2;1;37
"NO";"Foxton";"F";0;35449.000000;"S";0;4;0;0;30
"NO";"Kingsville";"F";0;35427.000000;"M";9;3;0;0;35
"NO";"Kingsville";"F";0;35400.000000;"M";30;4;0;0;35
"NO";"Kingsville";"F";0;35400.000000;"U";26;0;3;1;35
"NO";"Catburg";"F";0;35433.000000;"S";32;2;1;1;43
"NO";"Ravensville";"F";0;35444.000000;"U";39;0;0;0;36
"NO";"Ravensville";"M";0;35444.000000;"M";8;3;1;12;36
"NO";"Queensbury";"F";0;35365.000000;"U";-6;0;0;0;39
"NO";"Ravensville";"F";0;35413.000000;"U";9;1;4;3;49
"NO";"Ravensville";"M";0;35414.000000;"S";27;0;0;0;46
"NO";"Foxton";"M";0;35366.000000;"S";16;0;0;0;30
"NO";"Foxton";"F";0;35413.000000;"U";38;4;0;0;27
"NO";"Queensbury";"F";1;35413.000000;"S";12;3;0;0;27
"NO";"Catburg";"F";0;35413.000000;"M";15;1;2;1;27
"NO";"Ravensville";"M";0;35446.000000;"U";-3;0;0;0;27
"NO";"Ravensville";"F";0;35375.000000;"S";38;0;4;1;26
"NO";"Kingsville";"M";0;35364.000000;"M";10;0;0;0;16
"NO";"Queensbury";"F";0;35364.000000;"S";-4;0;0;0;16
"NO";"Catburg";"M";0;35361.000000;"M";-2;1;0;0;30
"NO";"Catburg";"M";0;35418.000000;"S";18;0;0;0;25
"NO";"Queensbury";"F";0;35418.000000;"M";10;1;0;0;25
"NO";"Kingsville";"M";0;35444.000000;"M";14;1;0;0;27
"NO";"Ravensville";"M";0;35360.000000;"M";15;1;4;1;41
"NO";"Ravensville";"M";0;35375.000000;"S";30;0;0;0;36
"NO";"Kingsville";"F";0;35375.000000;"M";23;1;0;0;36
"NO";"Queensbury";"F";0;35375.000000;"U";-2;2;2;0;36
"SI";"Kingsville";"F";0;35375.000000;"S";28;3;2;1;36
"NO";"Queensbury";"M";0;35367.000000;"S";26;0;0;0;21
"NO";"Ravensville";"F";0;35356.000000;"S";34;0;0;0;21
"NO";"Princeton";"M";0;35425.000000;"M";-5;1;0;0;35
"NO";"Foxton";"M";0;35377.000000;"U";16;3;0;0;45
"NO";"Princeton";"F";0;35400.000000;"M";30;3;0;0;20
"NO";"Queensbury";"F";0;35400.000000;"M";12;1;0;0;20
"NO";"Foxton";"F";0;35367.000000;"S";12;0;5;3;34
"NO";"Foxton";"F";0;35353.000000;"S";34;0;0;0;34
"NO";"Kingsville";"F";0;35430.000000;"M";-6;0;0;0;46
"SI";"Ravensville";"M";0;35430.000000;"U";17;0;2;2;46
"NO";"Ravensville";"F";0;35401.000000;"M";38;1;0;0;33
"NO";"Foxton";"M";0;35354.000000;"U";36;1;1;1;44
"NO";"Catburg";"F";0;35367.000000;"M";38;0;0;0;37
"NO";"Catburg";"F";0;35411.000000;"M";5;2;3;2;26
"NO";"Ravensville";"F";0;35445.000000;"S";27;0;0;0;24
"NO";"Princeton";"F";0;35368.000000;"M";16;2;0;0;33
"NO";"Princeton";"M";0;35368.000000;"S";16;0;0;0;33
"NO";"Ravensville";"F";0;35378.000000;"U";10;0;0;0;35
"NO";"Princeton";"M";0;35371.000000;"M";12;1;0;0;40
"NO";"Kingsville";"M";0;35445.000000;"M";36;0;0;0;31
"NO";"Queensbury";"M";0;35404.000000;"S";-3;0;0;0;29
"NO";"Princeton";"M";0;35403.000000;"U";30;1;3;1;41
"NO";"Princeton";"F";0;35403.000000;"U";37;1;0;0;41
"NO";"Ravensville";"F";0;35391.000000;"S";38;1;0;0;44
"SI";"Princeton";"M";0;35391.000000;"S";21;1;5;2;44
"NO";"Ravensville";"F";0;35416.000000;"S";38;2;0;0;41
"NO";"Foxton";"M";0;35416.000000;"U";-6;0;0;0;41
"NO";"Kingsville";"M";0;35416.000000;"M";20;5;2;1;41
"NO";"Queensbury";"F";0;35356.000000;"M";13;2;3;3;18
"NO";"Kingsville";"F";1;35356.000000;"S";17;3;0;0;18
"SI";"Foxton";"M";0;35367.000000;"S";36;3;4;2;48
"SI";"Foxton";"F";0;35367.000000;"U";28;0;4;2;48
"NO";"Foxton";"M";0;35403.000000;"U";0;3;0;0;31
"NO";"Catburg";"F";0;35437.000000;"S";24;0;0;0;26
"NO";"Foxton";"F";0;35390.000000;"M";41;1;0;0;27
"NO";"Kingsville";"F";0;35435.000000;"S";17;0;0;0;34
"NO";"Kingsville";"M";0;35417.000000;"S";38;0;0;0;31
"NO";"Queensbury";"F";0;35417.000000;"U";41;0;0;0;31
"NO";"Ravensville";"M";0;35367.000000;"S";23;0;0;0;28
"SI";"Catburg";"F";0;35367.000000;"S";11;2;1;1;28
"SI";"Queensbury";"F";0;35421.000000;"S";36;1;0;21;35
"NO";"Kingsville";"F";0;35421.000000;"S";5;3;0;0;35
"NO";"Queensbury";"F";0;35371.000000;"U";14;1;0;0;32
"NO";"Queensbury";"F";0;35440.000000;"U";33;1;0;0;33
"NO";"Princeton";"M";0;35393.000000;"U";6;1;0;0;14
"NO";"Queensbury";"M";0;35356.000000;"S";36;0;3;2;35
"NO";"Princeton";"F";0;35447.000000;"S";-4;0;1;0;32
"NO";"Catburg";"M";0;35406.000000;"S";9;1;0;0;33
"NO";"Princeton";"F";0;35450.000000;"U";20;3;0;0;34
"NO";"Princeton";"M";0;35364.000000;"M";27;0;0;0;41
"NO";"Princeton";"M";0;35364.000000;"U";26;0;2;1;41
"NO";"Catburg";"M";0;35389.000000;"U";-2;0;0;0;44
"NO";"Princeton";"M";0;35389.000000;"S";6;0;0;0;44
"NO";"Princeton";"M";0;35389.000000;"M";6;2;2;2;44
"NO";"Queensbury";"M";0;35389.000000;"S";-4;1;0;0;44
"NO";"Queensbury";"M";0;35388.000000;"U";15;3;5;3;37
"NO";"Princeton";"M";0;35447.000000;"U";10;0;0;0;30
"NO";"Kingsville";"F";0;35368.000000;"M";18;0;3;1;32
"NO";"Princeton";"F";0;35368.000000;"S";-5;0;1;0;32
"NO";"Queensbury";"M";0;35407.000000;"S";36;0;0;0;29
"NO";"Catburg";"F";0;35413.000000;"S";11;0;0;0;28
"NO";"Kingsville";"F";0;35413.000000;"S";33;2;0;0;28
"NO";"Princeton";"F";0;35396.000000;"S";38;4;0;0;19
"NO";"Queensbury";"M";0;35396.000000;"M";32;3;0;0;19
"NO";"Ravensville";"M";0;35396.000000;"S";6;2;2;1;19
"NO";"Foxton";"M";0;35382.000000;"U";36;0;4;2;30
"NO";"Foxton";"M";0;35438.000000;"U";-5;0;0;0;26
"NO";"Princeton";"F";0;35403.000000;"U";11;4;0;0;45
"NO";"Kingsville";"M";0;35403.000000;"M";13;0;2;1;45
"NO";"Catburg";"M";0;35399.000000;"M";38;1;0;0;39
"NO";"Queensbury";"F";0;35399.000000;"M";25;1;0;0;39
"NO";"Princeton";"M";0;35413.000000;"U";16;3;0;0;30
"NO";"Ravensville";"F";0;35367.000000;"S";32;0;0;0;27
"NO";"Catburg";"F";0;35367.000000;"S";30;0;0;0;27
"NO";"Princeton";"F";0;35358.000000;"S";10;0;0;0;25
"NO";"Queensbury";"F";0;35366.000000;"M";-3;0;0;0;56
"NO";"Kingsville";"M";0;35416.000000;"U";32;0;0;0;15
"NO";"Queensbury";"F";0;35416.000000;"U";-6;7;0;0;15
"NO";"Kingsville";"F";0;35416.000000;"S";0;4;2;1;15
"SI";"Queensbury";"M";0;35380.000000;"S";7;2;1;26;33
"NO";"Kingsville";"M";0;35380.000000;"S";24;0;0;0;33
"NO";"Kingsville";"M";0;35352.000000;"U";6;2;0;0;20
"SI";"Ravensville";"F";0;35417.000000;"S";41;0;5;2;17
"NO";"Kingsville";"F";0;35387.000000;"S";36;0;4;3;35
"NO";"Catburg";"F";0;35352.000000;"U";12;5;0;0;34
"NO";"Catburg";"M";0;35421.000000;"M";5;0;2;2;26
"NO";"Queensbury";"F";0;35421.000000;"U";24;0;4;3;26
"NO";"Princeton";"M";0;35380.000000;"S";7;1;0;0;34
"NO";"Catburg";"F";0;35449.000000;"S";23;1;0;0;39
"NO";"Kingsville";"F";0;35449.000000;"M";28;2;0;0;39
"NO";"Queensbury";"F";0;35449.000000;"M";-5;0;0;0;39
"NO";"Queensbury";"M";0;35429.000000;"M";25;0;0;0;25
"NO";"Queensbury";"M";0;35402.000000;"S";21;0;0;0;43
"NO";"Ravensville";"F";0;35360.000000;"U";7;0;2;1;28
"NO";"Kingsville";"F";0;35353.000000;"S";22;0;0;0;30
"NO";"Catburg";"M";0;35403.000000;"S";10;0;0;0;30
"NO";"Queensbury";"F";0;35403.000000;"M";-5;2;0;0;30
"NO";"Foxton";"F";0;35450.000000;"M";5;2;5;2;28
"NO";"Princeton";"F";0;35400.000000;"S";16;1;0;0;28
"NO";"Foxton";"M";0;35400.000000;"S";26;1;4;13;28
"NO";"Queensbury";"M";0;35400.000000;"U";22;0;0;0;28
"NO";"Catburg";"M";0;35438.000000;"S";14;3;0;0;60
"NO";"Queensbury";"F";0;35432.000000;"U";7;0;3;3;30
"NO";"Princeton";"F";0;35354.000000;"U";-6;0;1;0;46
"NO";"Ravensville";"M";0;35404.000000;"S";25;1;5;3;37
"NO";"Catburg";"M";0;35404.000000;"M";39;2;3;2;37
"NO";"Kingsville";"F";0;35404.000000;"S";-5;0;0;0;37
"NO";"Kingsville";"F";0;35404.000000;"U";22;0;3;1;37
"NO";"Catburg";"F";0;35294.000000;"S";29;1;0;0;32
"NO";"Catburg";"F";0;35297.000000;"U";13;2;0;0;22
"NO";"Ravensville";"M";0;35260.000000;"M";-3;0;0;0;34
"NO";"Ravensville";"F";0;35328.000000;"S";37;0;0;0;16
"NO";"Queensbury";"M";0;35288.000000;"S";5;4;3;17;44
"NO";"Ravensville";"M";0;35288.000000;"M";29;2;3;2;44
"NO";"Foxton";"M";0;35289.000000;"U";16;0;1;3;34
"NO";"Princeton";"F";0;35255.000000;"M";-3;2;0;0;28
"NO";"Catburg";"F";0;35319.000000;"U";24;5;2;2;36
"NO";"Queensbury";"M";0;35349.000000;"S";20;0;2;1;11
"NO";"Kingsville";"M";0;35347.000000;"U";28;4;2;2;30
"NO";"Queensbury";"F";0;35255.000000;"S";20;0;0;0;35
"NO";"Foxton";"F";0;35275.000000;"M";21;1;0;0;29
"NO";"Catburg";"M";0;35338.000000;"S";14;0;1;8;35
"NO";"Foxton";"M";0;35338.000000;"M";30;2;2;1;35
"NO";"Princeton";"F";0;35339.000000;"U";22;2;0;0;38
"NO";"Princeton";"M";0;35260.000000;"M";39;0;3;24;23
"NO";"Kingsville";"F";0;35273.000000;"U";12;0;0;0;39
"SI";"Queensbury";"F";0;35312.000000;"U";32;1;4;3;28
"NO";"Catburg";"M";0;35341.000000;"M";0;2;0;0;51
"NO";"Ravensville";"F";0;35286.000000;"S";8;0;1;1;48
"NO";"Ravensville";"F";0;35335.000000;"M";5;2;0;0;34
"NO";"Ravensville";"M";0;35284.000000;"M";21;1;4;2;29
"NO";"Queensbury";"M";0;35292.000000;"S";27;1;0;0;35
"NO";"Catburg";"M";0;35315.000000;"M";-6;2;0;0;26
"NO";"Kingsville";"M";0;35261.000000;"M";36;0;1;1;38
"NO";"Queensbury";"F";0;35258.000000;"M";-2;0;0;0;42
"NO";"Kingsville";"F";0;35320.000000;"M";24;1;3;1;39
"NO";"Queensbury";"M";0;35312.000000;"M";37;2;0;0;40
"NO";"Kingsville";"M";0;35263.000000;"U";5;1;4;3;27
"NO";"Ravensville";"M";0;35294.000000;"M";14;1;0;0;38
"NO";"Princeton";"F";0;35321.000000;"S";38;4;0;0;32
"SI";"Princeton";"M";0;35260.000000;"M";32;1;4;11;20
"NO";"Queensbury";"M";0;35294.000000;"M";32;1;0;0;35
"NO";"Foxton";"F";0;35294.000000;"M";38;0;4;1;35
"NO";"Ravensville";"M";0;35281.000000;"S";7;0;0;0;41
"NO";"Queensbury";"F";0;35339.000000;"U";17;2;4;2;40
"NO";"Foxton";"M";0;35339.000000;"S";19;0;3;18;40
"NO";"Queensbury";"M";0;35339.000000;"M";27;0;0;0;40
"NO";"Kingsville";"F";0;35315.000000;"S";23;0;5;2;13
"NO";"Princeton";"M";0;35289.000000;"U";27;2;0;0;41
"NO";"Queensbury";"F";0;35318.000000;"S";23;0;5;12;29
"NO";"Princeton";"F";0;35318.000000;"S";-1;0;0;0;29
"NO";"Foxton";"F";0;35283.000000;"S";25;1;3;2;38
"NO";"Ravensville";"F";0;35278.000000;"S";-3;0;2;0;39
"NO";"Princeton";"F";0;35278.000000;"M";10;1;4;2;39
"NO";"Kingsville";"M";0;35278.000000;"M";-4;0;0;0;39
"NO";"Kingsville";"F";0;35349.000000;"S";24;0;0;0;30
"NO";"Kingsville";"F";0;35324.000000;"S";22;1;0;0;29
"NO";"Princeton";"M";0;35326.000000;"S";31;1;0;0;31
"NO";"Kingsville";"F";0;35336.000000;"M";9;4;0;0;22
"NO";"Princeton";"F";0;35302.000000;"S";7;0;2;2;19
"NO";"Ravensville";"M";0;35341.000000;"S";40;1;4;3;50
"NO";"Queensbury";"F";0;35298.000000;"U";35;0;0;0;38
"NO";"Kingsville";"F";0;35304.000000;"U";41;0;6;13;32
"NO";"Queensbury";"F";0;35301.000000;"S";16;1;0;0;27
"NO";"Catburg";"F";0;35297.000000;"U";17;0;0;0;30
"NO";"Princeton";"M";0;35256.000000;"S";19;0;0;0;43
"NO";"Kingsville";"F";0;35256.000000;"M";34;1;3;1;43
"NO";"Princeton";"M";0;35325.000000;"S";26;0;0;0;21
"NO";"Ravensville";"M";0;35273.000000;"S";17;0;0;0;38
"SI";"Catburg";"M";1;35273.000000;"S";5;0;2;1;38
"NO";"Queensbury";"M";0;35256.000000;"S";38;1;0;0;41
"NO";"Kingsville";"M";0;35339.000000;"S";5;0;0;0;34
"NO";"Foxton";"F";0;35330.000000;"S";38;0;0;0;28
"SI";"Princeton";"M";1;35277.000000;"U";27;4;4;2;19
"NO";"Queensbury";"F";0;35277.000000;"S";-2;0;2;0;19
"NO";"Catburg";"F";0;35344.000000;"U";39;0;0;0;40
"NO";"Ravensville";"F";0;35261.000000;"S";27;3;0;0;27
"SI";"Catburg";"M";0;35333.000000;"S";15;0;4;3;23
"NO";"Ravensville";"M";0;35284.000000;"U";22;0;5;3;35
"NO";"Catburg";"F";0;35350.000000;"M";18;0;0;0;46
"NO";"Queensbury";"M";0;35350.000000;"S";-2;3;1;0;46
"NO";"Princeton";"M";0;35254.000000;"S";16;0;2;2;16
"NO";"Catburg";"M";0;35316.000000;"U";24;0;0;0;39
"NO";"Ravensville";"M";0;35257.000000;"U";9;4;0;0;28
"NO";"Foxton";"M";0;35257.000000;"S";-4;0;0;0;28
"NO";"Queensbury";"M";1;35317.000000;"M";31;0;0;0;41
"NO";"Kingsville";"M";0;35317.000000;"S";41;2;5;2;41
"NO";"Catburg";"M";0;35284.000000;"U";38;0;0;0;35
"NO";"Princeton";"F";0;35324.000000;"S";31;0;0;0;33
"NO";"Princeton";"M";0;35324.000000;"M";18;1;0;0;33
"NO";"Kingsville";"F";0;35324.000000;"S";30;2;4;1;33
"NO";"Ravensville";"M";0;35277.000000;"S";-5;0;1;0;31
"NO";"Catburg";"M";0;35336.000000;"M";15;0;0;0;39
"NO";"Ravensville";"M";0;35312.000000;"U";29;0;5;2;23
"NO";"Princeton";"F";0;35342.000000;"U";11;0;3;1;35
"NO";"Foxton";"M";0;35347.000000;"S";14;2;0;0;28
"NO";"Catburg";"F";0;35281.000000;"S";14;0;0;12;41
"NO";"Queensbury";"M";0;35287.000000;"U";32;0;0;0;53
"NO";"Ravensville";"F";0;35341.000000;"U";29;1;0;0;33
"NO";"Kingsville";"F";0;35251.000000;"M";16;1;0;0;19
"NO";"Catburg";"F";0;35251.000000;"M";29;4;3;2;19
"NO";"Kingsville";"M";0;35308.000000;"S";25;0;2;1;37
"NO";"Ravensville";"F";0;35269.000000;"S";28;1;4;1;48
"NO";"Foxton";"M";0;35289.000000;"S";28;1;0;0;35
"NO";"Kingsville";"F";0;35322.000000;"S";16;0;0;0;34
"NO";"Foxton";"M";0;35258.000000;"S";14;1;3;1;55
"NO";"Kingsville";"F";0;35273.000000;"M";27;0;0;0;37
"NO";"Princeton";"F";0;35339.000000;"S";-3;0;0;0;31
"NO";"Foxton";"M";0;35339.000000;"U";-6;0;0;0;31
"NO";"Princeton";"F";0;35286.000000;"S";18;0;0;0;41
"NO";"Foxton";"F";0;35258.000000;"S";34;0;0;0;43
"NO";"Ravensville";"F";0;35275.000000;"S";36;1;0;0;24
"NO";"Catburg";"F";0;35308.000000;"S";34;0;0;0;28
"NO";"Princeton";"F";0;35308.000000;"S";20;1;4;1;28
"NO";"Ravensville";"M";0;35324.000000;"S";17;0;0;0;36
"NO";"Kingsville";"F";0;35324.000000;"M";21;1;0;0;36
"NO";"Princeton";"F";0;35342.000000;"S";25;0;3;1;43
"NO";"Kingsville";"M";0;35197.000000;"U";0;0;3;0;38
"NO";"Queensbury";"M";0;35128.000000;"M";-5;2;1;0;23
"NO";"Ravensville";"F";0;35102.000000;"U";6;0;0;0;33
"NO";"Kingsville";"M";0;35143.000000;"S";21;0;3;3;30
"NO";"Foxton";"F";0;35079.000000;"S";6;0;3;2;37
